DATE,PW,CAPA,SOLAR_PW,SOLAR_CAPA,WIND_PW,WIND_CAPA,TEMP_MAX,TEMP_MIN,RADIATION,MA1H,MA1D,MACD,20SD,upper_band,lower_band,EMA,logmomentum,IDX,ABS_3COMP,ANGLE_3COMP,ABS_6COMP,ANGLE_6COMP,ABS_9COMP,ANGLE_9COMP,DWT_A,DWT_D
202101100600,329.0,9459.0,0.0,4788.0,329.0,4671.0,30.0,-18.0,38.0,314.5,289.6458333333333,174.82242236127558,,,,323.7839987250752,5.793013608384144,867,1435.9978996219286,0.19870448997390366,866.0760767934706,0.10717054054860804,1175.7265831096734,-0.0069286902046700296,335.50000000000006,6.500000000000012
202101100615,342.0,9459.0,0.0,4788.0,342.0,4671.0,30.0,-18.0,38.0,324.75,293.1979166666667,174.6031181198224,,,,335.92799957502507,5.831882477283517,868,1436.489418929222,0.19875062150664796,867.8483259798924,0.10659269143615029,1174.8117192593904,-0.0073012443071843024,344.50000000000006,5.500000000000004
202101100630,350.0,9459.0,0.0,4788.0,350.0,4671.0,30.0,-18.0,38.0,334.25,296.8229166666667,174.38337654895588,,,,345.309333191675,5.855071922202427,869,1436.9814454950374,0.19879568645717483,869.6264021875942,0.1060144744749443,1173.8942537615035,-0.007674082148845572,344.50000000000006,-5.500000000000004
202101100645,339.0,9459.0,0.0,4788.0,339.0,4671.0,30.0,-18.0,38.0,340.0,300.3333333333333,174.16631277890997,,,,341.1031110638917,5.823045895483019,870,1437.4739764627982,0.19883968569896412,871.410285484547,0.10543591290069566,1172.9742518873684,-0.00804719064241682,325.50000000000006,6.500000000000012
202101100700,332.0,9459.0,0.0,4788.0,332.0,4671.0,30.0,-18.0,38.0,340.75,303.75,173.95127800411524,,,,335.03437035463054,5.802118375377063,871,1437.967008979763,0.1988826201116428,873.1999558655284,0.1048570297622284,1172.051779085811,-0.008420556592959113,325.50000000000006,-6.500000000000012
202101100715,319.0,9459.0,0.0,4788.0,319.0,4671.0,30.0,-18.0,38.0,335.0,306.9270833333333,173.73928498097973,,,,324.34479011821014,5.762051382780177,872,1438.4605401970334,0.19892449058095213,874.9953932523537,0.10427784792143045,1171.1269009805233,-0.008794166697378111,303.50000000000006,5.499999999999985
202101100730,309.0,9459.0,0.0,4788.0,309.0,4671.0,30.0,-18.0,38.0,324.75,309.7604166666667,173.52984729464458,,,,314.11493003940336,5.730099782973574,873,1438.9545672695701,0.19896529799871296,876.7965774941196,0.10369839005322598,1170.1996833674593,-0.009168007543983609,303.50000000000006,-5.499999999999985
202101100745,298.0,9459.0,0.0,4788.0,298.0,4671.0,30.0,-18.0,38.0,314.5,312.0416666666667,173.32314841122832,,,,303.3716433464678,5.6937321388027,874,1439.4490873561965,0.1990050432627926,878.6034883674448,0.10311867864557818,1169.2701922122144,-0.00954206561206223,278.5,9.500000000000018
202101100800,288.0,9459.0,0.0,4788.0,288.0,4671.0,30.0,-18.0,38.0,303.5,314.3229166666667,173.11903270804646,,,,293.12388111548927,5.659482215759621,875,1439.9440976196126,0.19904372727707076,880.4161055767244,0.10253873599952064,1168.3384936474129,-0.009916327271464147,278.5,-9.500000000000018
202101100815,269.0,9459.0,0.0,4788.0,269.0,4671.0,30.0,-18.0,38.0,291.0,316.625,172.9190631802578,,,,277.04129370516307,5.5909869805108565,876,1440.439595226403,0.19908135095140608,882.2344087543833,0.10195858422921705,1167.404653970085,-0.010290778782203292,305.00000000000006,-22.0
202101100830,283.0,9459.0,0.0,4788.0,283.0,4671.0,30.0,-18.0,38.0,284.5,319.03125,172.71754825645291,,,,281.01376456838767,5.641907070938114,877,1440.935577347047,0.1991179152016025,884.0583774611376,0.10137824526204763,1166.4687396390402,-0.010665406294072517,305.00000000000006,22.0
202101100845,327.0,9459.0,13.0,4788.0,314.0,4671.0,30.0,-18.0,38.0,291.75,321.78125,172.50922124004,,,,311.6712548561292,5.786897381366708,878,1441.4320411559277,0.1991534209493759,885.8879911862642,0.10079774083872473,1165.5308172722384,-0.011040195846271821,372.50000000000006,-19.499999999999996
202101100900,353.0,9459.0,45.0,4788.0,308.0,4671.0,30.0,-18.0,38.0,308.0,324.6145833333333,172.2971618315387,,,,339.22375161870974,5.863631175598097,879,1441.928983831343,0.19918786912232067,887.7232293478693,0.10021709251343369,1164.5909536441586,-0.011415133367053631,372.50000000000006,19.499999999999996
202101100915,392.0,9459.0,91.0,4788.0,301.0,4671.0,30.0,-18.0,38.0,338.75,327.4375,172.07901934365748,,,,374.40791720623656,5.968707559985366,880,1442.426402555511,0.19922126065387646,889.5640712931672,0.09963632165400076,1163.6492156831594,-0.011790204673381504,500.00000000000006,-33.00000000000003
202101100930,467.0,9459.0,155.0,4788.0,312.0,4671.0,30.0,-18.0,38.0,384.75,330.1770833333333,171.84830901197893,,,,436.13597240207883,6.144185634125646,881,1442.9242945145843,0.19925359648329447,891.4104962987637,0.09905544944208544,1162.7056704688425,-0.01216539547060627,500.00000000000006,33.00000000000003
202101100945,533.0,9459.0,238.0,4788.0,295.0,4671.0,30.0,-18.0,38.0,436.25,332.5729166666667,171.60650810453023,,,,500.71199080069294,6.2766434893416445,882,1443.422656898654,0.19928487755560556,893.2624835709397,0.09847449687340136,1161.7603852294048,-0.012540691352156142,673.0000000000002,-59.000000000000036
202101101000,614.0,9459.0,332.0,4788.0,282.0,4671.0,30.0,-18.0,38.0,501.5,335.1458333333333,171.3507908157336,,,,576.2373302668976,6.418364935936212,883,1443.9214869017621,0.19931510482158546,895.1200122459489,0.09789348475795767,1160.8134273389974,-0.012916077799245279,673.0000000000002,59.000000000000036
202101101015,732.0,9459.0,446.0,4788.0,286.0,4671.0,30.0,-18.0,38.0,586.5,338.1354166666667,171.07429322762698,,,,680.0791100889659,6.594413459749778,884,1444.4207817219087,0.1993442792377228,896.9830613903091,0.0973124337203282,1159.8648643150734,-0.013291540180598136,878.5000000000001,-51.500000000000014
202101101030,827.0,9459.0,565.0,4788.0,262.0,4671.0,30.0,-18.0,38.0,676.5,341.125,170.78101206009694,,,,778.0263700296554,6.716594773520978,885,1444.920538561061,0.1993724017661865,898.8516100011096,0.09673136419994406,1158.9147638157376,-0.013667063752189693,878.5000000000001,51.500000000000014
202101101045,930.0,9459.0,670.0,4788.0,260.0,4671.0,30.0,-18.0,38.0,775.75,344.2708333333333,170.4693101292787,,,,879.3421233432185,6.834108738813838,886,1445.42075462516,0.19939947337479194,900.7256370063138,0.09615029645140688,1157.96319363709,-0.014042633657006405,1083.0000000000002,-35.99999999999997
202101101100,1047.0,9459.0,780.0,4788.0,267.0,4671.0,30.0,-18.0,38.0,884.0,347.7708333333333,170.1364180750909,,,,991.1140411144062,6.952728644624869,887,1445.9214271241328,0.19942549503696883,902.6051212650735,0.09556925054482898,1157.0102217105714,-0.01441823492482145,1083.0000000000002,35.99999999999997
202101101115,1119.0,9459.0,877.0,4788.0,242.0,4671.0,30.0,-18.0,38.0,980.75,350.96875,169.79051756299418,,,,1076.3713470381354,7.0192966537150445,888,1446.4225532718976,0.19945046773172842,904.490041568043,0.09498824636619342,1156.0559161003014,-0.014793852471990934,1277.0000000000002,-35.00000000000004
202101101130,1242.0,9459.0,986.0,4788.0,256.0,4671.0,30.0,-18.0,38.0,1084.5,354.3229166666667,169.42192822778998,,,,1186.7904490127119,7.123672785204607,889,1446.9241302863727,0.19947439244363102,906.3803766377015,0.09440730361773729,1155.1003450004198,-0.015169471101266043,1277.0000000000002,35.00000000000004
202101101145,1312.0,9459.0,1058.0,4788.0,254.0,4671.0,30.0,-18.0,38.0,1180.0,357.4895833333333,169.04043743632178,,,,1270.2634830042373,7.1785454837637,890,1447.4261553894837,0.19949727016275284,908.276105128677,0.09382644181835455,1154.1435767324201,-0.015545075501628109,1424.0000000000002,-28.000000000000068
202101101200,1396.0,9459.0,1156.0,4788.0,240.0,4671.0,30.0,-18.0,38.0,1267.25,361.1875,168.64327298999376,,,,1354.087827668079,7.240649694255466,891,1447.928625807174,0.19951910188465477,910.1772056280771,0.09324568030402376,1153.1856797424878,-0.015920650248138487,1424.0000000000002,28.000000000000068
202101101215,1452.0,9459.0,1208.0,4788.0,244.0,4671.0,30.0,-18.0,38.0,1350.5,364.6458333333333,168.23564092603795,,,,1419.362609222693,7.280008252884188,892,1448.4315387694094,0.19953988861034874,912.0836566558208,0.09266503822825262,1152.226722598829,-0.01629617980181133,1502.0000000000002,-20.000000000000004
202101101230,1482.0,9459.0,1233.0,4788.0,249.0,4671.0,30.0,-18.0,38.0,1410.5,368.0833333333333,167.82244317671314,,,,1461.1208697408977,7.300472814267799,893,1448.934891510188,0.19955963134626623,913.9954366649805,0.0920845345625449,1151.266773989007,-0.016671648509505567,1502.0000000000002,20.000000000000004
202101101245,1522.0,9459.0,1275.0,4788.0,247.0,4671.0,30.0,-18.0,38.0,1463.0,372.15625,167.40170141637975,,,,1501.7069565802992,7.327123292259293,894,1449.4386812675464,0.1995783311042259,915.9125240421193,0.09150418809688668,1150.3059027172665,-0.017047040603837403,1545.0000000000002,23.999999999999876
202101101300,1569.0,9459.0,1303.0,4788.0,266.0,4671.0,30.0,-18.0,38.0,1506.25,376.59375,166.97199278516757,,,,1546.5689855267665,7.357556200910353,895,1449.942905283568,0.1995959889014013,917.8348971076427,0.09092401744025125,1149.3441777018666,-0.01742234020311372,1545.0000000000002,-23.999999999999876
202101101315,1521.0,9459.0,1238.0,4788.0,283.0,4671.0,30.0,-18.0,38.0,1523.5,381.3958333333333,166.55181053580077,,,,1529.522995175589,7.326465613840322,896,1450.44756080439,0.19961260576028914,919.7625341161466,0.0903440410211239,1148.3816679724073,-0.017797531311286762,1362.0000000000002,52.00000000000002
202101101330,1414.0,9459.0,1115.0,4788.0,299.0,4671.0,30.0,-18.0,38.0,1506.5,385.7916666666667,166.15283448572995,,,,1452.5076650585297,7.253470382684528,897,1450.95264508021,0.19962818270867722,921.6954132567705,0.08976427708804516,1147.418442667154,-0.018172597817930774,1362.0000000000002,-52.00000000000002
202101101345,1310.0,9459.0,998.0,4788.0,312.0,4671.0,30.0,-18.0,38.0,1453.5,389.8541666666667,165.77464819619706,,,,1357.5025550195098,7.1770187659099,898,1451.4581553652943,0.19964272077961254,923.6335126535603,0.08918474371017046,1146.4545710303664,-0.01854752349824032,1142.0000000000002,43.00000000000003
202101101400,1185.0,9459.0,867.0,4788.0,318.0,4671.0,30.0,-18.0,38.0,1357.5,393.7395833333333,165.4215975324886,,,,1242.5008516731698,7.076653815443951,899,1451.9640889179834,0.1996562210113695,925.5768103658279,0.08860545877784895,1145.4901224096225,-0.01892229201305231,1142.0000000000002,-43.00000000000003
202101101415,1099.0,9459.0,779.0,4788.0,320.0,4671.0,30.0,-18.0,38.0,1252.0,397.75,165.0860861383186,,,,1146.8336172243899,7.001245622069476,900,1452.4704430007002,0.19966868444741848,927.5252843885178,0.08802644000321946,1144.5251662531412,-0.0192968869088889,930.5000000000001,56.50000000000006
202101101430,987.0,9459.0,676.0,4788.0,311.0,4671.0,30.0,-18.0,38.0,1145.25,401.4270833333333,164.77348071005406,,,,1040.27787240813,6.893656354602635,901,1452.977214879956,0.19968011213639397,929.4789126525775,0.08744770492082234,1143.55977210711,-0.01967129161802565,930.5000000000001,-56.50000000000006
202101101445,874.0,9459.0,590.0,4788.0,284.0,4671.0,30.0,-18.0,38.0,1036.25,404.4895833333333,164.48416173583075,,,,929.4259574693766,6.771935555839602,902,1453.484401826357,0.1996905051320631,931.4376730253316,0.08686927088822811,1142.5940096130066,-0.020045489458582016,740.5000000000001,44.5
202101101500,785.0,9459.0,494.0,4788.0,291.0,4671.0,30.0,-18.0,38.0,936.25,407.4375,164.2134273944747,,,,833.1419858231255,6.664409020350408,903,1453.9920011146125,0.1996998644932944,933.4015433108599,0.08629115508668199,1141.6279485049238,-0.02041946363463734,740.5000000000001,-44.5
202101101515,696.0,9459.0,404.0,4788.0,292.0,4671.0,30.0,-18.0,38.0,835.5,410.3020833333333,163.9614165889427,,,,741.7139952743752,6.543911845564792,904,1454.5000100235377,0.19970819128402648,935.3705012503754,0.08571337452176363,1140.6616586068935,-0.02079319723637022,593.0000000000001,33.00000000000003
202101101530,626.0,9459.0,329.0,4788.0,297.0,4671.0,30.0,-18.0,38.0,745.25,412.9583333333333,163.7243611611451,,,,664.571331758125,6.437751649736401,905,1455.0084258360632,0.1997154865732363,937.3445245226112,0.08513594602406259,1139.6952098302104,-0.0211666732402229,593.0000000000001,-33.00000000000003
202101101545,560.0,9459.0,239.0,4788.0,321.0,4671.0,30.0,-18.0,38.0,666.75,415.5520833333333,163.50154123673326,,,,594.8571105860416,6.326149473155099,906,1455.5172458392403,0.1997217514349088,939.323590744209,0.08455888624986797,1138.728672170758,-0.021539874509091825,425.5,45.50000000000001
202101101600,471.0,9459.0,158.0,4788.0,313.0,4671.0,30.0,-18.0,38.0,588.25,418.0104166666667,163.29783564365061,,,,512.2857035286805,6.152732694704104,907,1456.026467324247,0.19972698694800514,941.307677470108,0.0839822116818725,1137.7621157063343,-0.02191278379254277,425.5,-45.50000000000001
202101101615,380.0,9459.0,87.0,4788.0,293.0,4671.0,30.0,-18.0,38.0,509.25,420.2916666666667,163.1137962299622,,,,424.0952345095602,5.937536205082426,908,1456.5360875863935,0.19973119419643215,943.2967621939406,0.08340593862988986,1136.7956105939738,-0.022285383727054058,272.00000000000006,27.0
202101101630,299.0,9459.0,38.0,4788.0,261.0,4671.0,30.0,-18.0,38.0,427.5,421.8645833333333,162.94745883143128,,,,340.6984115031867,5.697093486505405,909,1457.0461039251288,0.1997343742690113,945.2908223484301,0.08283008323158737,1135.8292270672798,-0.02265765683628344,272.00000000000006,-27.0
202101101645,245.0,9459.0,8.0,4788.0,237.0,4671.0,30.0,-18.0,38.0,348.75,422.78125,162.79324302333805,,,,276.89947050106224,5.497168225293202,910,1457.556513644046,0.19973652825944782,947.2898353057911,0.08225466145322965,1134.8630354337502,-0.023029585531364662,218.5,-4.500000000000017
202101101700,214.0,9459.0,0.0,4788.0,214.0,4671.0,30.0,-18.0,38.0,284.5,423.3541666666667,162.64634558972682,,,,234.96649016702077,5.3612921657094255,911,1458.0673140508866,0.19973765726630036,949.2937783781337,0.08167968909043603,1133.8971060721028,-0.02340115211123028,218.5,4.500000000000017
202101101715,223.0,9459.0,0.0,4788.0,223.0,4671.0,30.0,-18.0,38.0,245.25,424.09375,162.49827665185273,,,,226.9888300556736,5.402677381872279,912,1458.5785024575505,0.1997377623929497,951.3026288178716,0.08110518176895129,1132.931509429612,-0.023772338762961323,224.00000000000003,0.0
202101101730,224.0,9459.0,0.0,4788.0,224.0,4671.0,30.0,-18.0,38.0,226.5,424.8645833333333,162.35073340996746,,,,224.99627668522453,5.407171771460119,913,1459.0900761800958,0.1997368447475689,953.3163638181295,0.08053115494542551,1131.966316019438,-0.024143127562167854,224.00000000000003,0.0
202101101745,224.0,9459.0,0.0,4788.0,224.0,4671.0,30.0,-18.0,38.0,221.25,425.4479166666667,162.20392541604235,,,,224.3320922284082,5.407171771460119,914,1459.6020325387472,0.19973490544309266,955.3349605131591,0.07995762390820943,1131.0015964179559,-0.0245135004733945,239.50000000000003,-15.500000000000005
202101101800,224.0,9459.0,0.0,4788.0,224.0,4671.0,30.0,-18.0,38.0,223.75,425.7395833333333,162.05784824917885,,,,224.1106974094694,5.407171771460119,915,1460.114368857901,0.19973194559718677,957.3583959787518,0.07938460377815765,1130.0374212620989,-0.024883439350558707,239.50000000000003,15.500000000000005
202101101815,255.0,9459.0,0.0,4788.0,255.0,4671.0,30.0,-18.0,38.0,231.75,426.6875,161.90574982296903,,,,244.70356580315647,5.537334267018537,916,1460.6270824661303,0.19972796633221807,959.38664723266,0.07881210950944553,1129.0738612466882,-0.025252925937414385,254.50000000000006,1.4999999999999922
202101101830,256.0,9459.0,0.0,4788.0,256.0,4671.0,30.0,-18.0,38.0,239.75,427.875,161.75414305079607,,,,252.2345219343855,5.541263545158426,917,1461.1401706961885,0.1997229687752241,961.4196912350166,0.07824015589039336,1128.1109871217766,-0.025621941868050356,254.50000000000006,-1.4999999999999922
202101101845,253.0,9459.0,0.0,4788.0,253.0,4671.0,30.0,-18.0,38.0,247.0,428.9479166666667,161.60390164979515,,,,252.74484064479518,5.529429087511423,918,1461.6536308850166,0.19971695405788342,963.4575048887601,0.07766875754430475,1127.1488696899871,-0.025990468667413794,242.00000000000003,-3.9999999999999925
202101101900,238.0,9459.0,0.0,4788.0,238.0,4671.0,30.0,-18.0,38.0,250.5,429.90625,161.45767680519805,,,,242.9149468815984,5.4680601411351315,919,1462.1674603737447,0.19970992331648527,965.5000650400592,0.07709792893031153,1126.1875798038586,-0.026358487751867804,242.00000000000003,3.9999999999999925
202101101915,246.0,9459.0,0.0,4788.0,246.0,4671.0,30.0,-18.0,38.0,248.25,431.28125,161.3103800672758,,,,244.9716489605328,5.501258210544727,920,1462.681656507702,0.19970187769189973,967.5473484787452,0.07652768434423014,1125.2271883631909,-0.026725980429778473,231.50000000000003,1.5000000000000122
202101101930,233.0,9459.0,0.0,4788.0,233.0,4671.0,30.0,-18.0,38.0,242.5,432.7708333333333,161.16668027638946,,,,236.99054965351093,5.44673737166631,921,1463.1962166364144,0.19969281832954824,969.5993319387405,0.0759580379194263,1124.2677663123925,-0.027092927902134144,231.50000000000003,-1.5000000000000122
202101101945,230.0,9459.0,0.0,4788.0,230.0,4671.0,30.0,-18.0,38.0,236.75,434.2291666666667,161.02435034284872,,,,232.33018321783698,5.43372200355424,922,1463.7111381136149,0.19968274637937336,971.6559920984943,0.0753890036276885,1123.3093846378356,-0.027459311263196,232.00000000000003,1.9999999999999962
202101102000,234.0,9459.0,0.0,4788.0,234.0,4671.0,30.0,-18.0,38.0,235.75,435.7083333333333,160.88181382974483,,,,233.44339440594567,5.4510384535657,923,1464.226418297245,0.1996716629958097,973.7173055814181,0.0748205952801107,1122.3521143652047,-0.02782511150118045,232.00000000000003,-1.9999999999999962
202101102015,230.0,9459.0,0.0,4788.0,230.0,4671.0,30.0,-18.0,38.0,231.75,437.1458333333333,160.74087120924958,,,,231.14779813531524,5.43372200355424,924,1464.7420545494597,0.19965956933775442,975.7832489563267,0.0742528265279835,1121.396026556862,-0.02819030949897481,224.50000000000006,-8.500000000000009
202101102030,216.0,9459.0,0.0,4788.0,216.0,4671.0,30.0,-18.0,38.0,227.5,438.5104166666667,160.60379743290412,,,,221.0492660451051,5.3706380281276624,925,1465.2580442366325,0.1996464665685371,977.8537987378759,0.07368571086369105,1120.4411923092007,-0.028554886034885575,224.50000000000006,8.500000000000009
202101102045,233.0,9459.0,0.0,4788.0,233.0,4671.0,30.0,-18.0,38.0,228.25,440.40625,160.4635270321338,,,,229.01642201503503,5.44673737166631,926,1465.7743847293577,0.19963235585589123,979.9289313870081,0.07311926162161805,1119.4876827500136,-0.028918821783420617,320.00000000000006,-27.0
202101102100,293.0,9459.0,0.0,4788.0,293.0,4671.0,30.0,-18.0,38.0,243.0,443.2291666666667,160.3101649673996,,,,271.67214067167833,5.676753802268282,927,1466.2910734024558,0.1996172383719248,982.008623311398,0.07255349197906316,1118.535569035859,-0.029282097316103452,320.00000000000006,27.0
202101102115,347.0,9459.0,0.0,4788.0,347.0,4671.0,30.0,-18.0,38.0,272.25,446.65625,160.14500798480321,,,,321.8907135572261,5.846438775057725,928,1466.8081076349774,0.19960111529309077,984.0928508658974,0.07198841495715876,1117.5849223494329,-0.029644693102323844,414.50000000000006,-12.49999999999998
202101102130,402.0,9459.0,0.0,4788.0,402.0,4671.0,30.0,-18.0,38.0,318.75,450.6875,159.9677470448828,,,,375.2969045190753,5.993961427306569,929,1467.3254848102058,0.19958398780015862,986.1815903529885,0.07142404342179832,1116.635813896942,-0.030006589510220658,414.50000000000006,12.49999999999998
202101102145,427.0,9459.0,0.0,4788.0,427.0,4671.0,30.0,-18.0,38.0,367.25,454.90625,159.7852834025682,,,,409.76563483969176,6.054439346269371,930,1467.843202315662,0.1995658570781849,988.2748180232334,0.07086039008456936,1115.6883149054865,-0.03036776680760133,434.50000000000006,-5.500000000000004
202101102200,429.0,9459.0,0.0,4788.0,429.0,4671.0,30.0,-18.0,38.0,401.25,459.1875,159.60295522824902,,,,422.5885449465639,6.059123195581797,931,1468.361257543108,0.1995467243164848,990.372510075726,0.07029746750369283,1114.7424966204387,-0.03072820516289591,434.50000000000006,5.500000000000004
202101102215,440.0,9459.0,0.0,4788.0,440.0,4671.0,30.0,-18.0,38.0,424.5,463.6041666666667,159.41864415835107,,,,434.19618164885463,6.0844994130751715,932,1468.879647888549,0.1995265907086031,992.4746426585524,0.06973528808496866,1113.798430302832,-0.03108788464614538,457.0,-6.000000000000009
202101102230,451.0,9459.0,0.0,4788.0,451.0,4671.0,30.0,-18.0,38.0,436.75,468.0,159.23233258103494,,,,445.3987272162849,6.1092475827643655,933,1469.398370752239,0.1995054574522857,994.5811918692427,0.06917386408272634,1112.856187226754,-0.031446785230027745,457.0,6.000000000000009
202101102245,463.0,9459.0,0.0,4788.0,463.0,4671.0,30.0,-18.0,38.0,445.75,472.4375,159.04376620249377,,,,457.13290907209495,6.135564891081739,934,1469.9174235386838,0.1994833257494508,996.692133755234,0.06861320760078055,1111.9158386767394,-0.03180488679091946,553.5000000000001,-30.500000000000007
202101102300,523.0,9459.0,0.0,4788.0,523.0,4671.0,30.0,-18.0,38.0,469.25,477.3854166666667,158.84150806521143,,,,501.04430302403165,6.257667587882639,935,1470.4368036566411,0.19946019680616084,998.807444314328,0.068053330593392,1110.9774559451728,-0.0321621691099939,553.5000000000001,30.500000000000007
202101102315,584.0,9459.0,0.0,4788.0,584.0,4671.0,30.0,-18.0,38.0,505.25,482.8541666666667,158.62523786697147,,,,556.3481010080105,6.368187186350492,936,1470.9565085191273,0.19943607183259418,1000.9270994951572,0.06749424486623397,1110.0411103296929,-0.03251861187435483,605.0000000000001,-10.000000000000002
202101102330,595.0,9459.0,0.0,4788.0,595.0,4671.0,30.0,-18.0,38.0,541.25,488.375,158.40687175746598,,,,582.1160336693368,6.386879319362645,937,1471.4765355434195,0.199410952043016,1003.051075197645,0.06693596207736141,1109.1068731306016,-0.03287419467821014,605.0000000000001,10.000000000000002
202101102345,615.0,9459.0,0.0,4788.0,615.0,4671.0,30.0,-18.0,38.0,579.25,494.1458333333333,158.18422442972098,,,,604.038677889779,6.419994928147142,938,1471.9968821510574,0.19938483865575127,1005.1793472734754,0.06637849373818487,1108.1748156482815,-0.03322889702408112,756.5000000000001,-67.50000000000003
202101110000,689.0,9459.0,0.0,4788.0,689.0,4671.0,50.0,-14.0,43.0,620.75,500.5520833333333,157.9441984325946,,,,660.6795592965931,6.5337888379333435,939,1472.517545767847,0.199357732893156,1007.3118915265571,0.0658218512144505,1107.2450091806136,-0.03358269832404871,756.5000000000001,67.50000000000003
202101110015,824.0,9459.0,0.0,4788.0,824.0,4671.0,50.0,-14.0,43.0,680.75,508.125,157.67187028477088,,,,769.5598530988644,6.71295620067707,940,1473.0385238238644,0.19932963598158915,1009.4486837134934,0.06526604572721907,1106.3175250204044,-0.03393557790104181,946.5000000000001,-1.5000000000000122
202101110030,945.0,9459.0,0.0,4788.0,945.0,4671.0,50.0,-14.0,43.0,768.25,516.8020833333334,157.37048389483982,,,,886.5199510329549,6.8501261661455,941,1473.5598137534557,0.19930054915138526,1011.5896995440534,0.06471108835385345,1105.392434452815,-0.03428751499015867,946.5000000000001,1.5000000000000122
202101110045,948.0,9459.0,0.0,4788.0,948.0,4671.0,50.0,-14.0,43.0,851.5,525.3125,157.0688093311379,,,,927.5066503443182,6.853299093186078,942,1474.081412995242,0.19927047363682632,1013.734914681642,0.06415699002900582,1104.4698087527984,-0.03463848874003201,1088.5,-52.50000000000003
202101110100,1036.0,9459.0,0.0,4788.0,1036.0,4671.0,50.0,-14.0,43.0,938.25,534.4583333333334,156.74592033255726,,,,999.8355501147727,6.942156705699469,943,1474.6033189921209,0.19923941067611442,1015.8843047437729,0.06360376154561001,1103.5497191825395,-0.034988478214228506,1088.5,52.50000000000003
202101110115,1141.0,9459.0,0.0,4788.0,1141.0,4671.0,50.0,-14.0,43.0,1017.5,544.7395833333334,156.39750478688472,,,,1093.945183371591,7.038783541388542,944,1475.125529191269,0.19920736151134352,1018.0378453025457,0.06305141355587411,1102.6322369889042,-0.03533746239269285,1193.5000000000002,-36.50000000000006
202101110130,1157.0,9459.0,0.0,4788.0,1157.0,4671.0,50.0,-14.0,43.0,1070.5,555.3541666666666,156.04552099309797,,,,1135.9817277905304,7.052721049232323,945,1475.6480410441443,0.19917432738847257,1020.1955118851173,0.062499956572277804,1101.717433400893,-0.03568542017322683,1193.5000000000002,36.50000000000006
202101110145,1230.0,9459.0,0.0,4788.0,1230.0,4671.0,50.0,-14.0,43.0,1141.0,566.5625,155.67574517432104,,,,1198.6605759301767,7.113956109566034,946,1476.1708520064888,0.19914030955729814,1022.357279974181,0.061949400968571565,1100.8053796270972,-0.036032330373009444,1335.0,-38.00000000000007
202101110200,1297.0,9459.0,0.0,4788.0,1297.0,4671.0,50.0,-14.0,43.0,1206.25,578.1770833333334,155.28958975674936,,,,1264.2201919767256,7.16703787691222,947,1476.6939595383292,0.1991053092714266,1024.5231250084441,0.06139975698077651,1099.8961468531672,-0.036378171730158865,1335.0,38.00000000000007
202101110215,1373.0,9459.0,0.0,4788.0,1373.0,4671.0,50.0,-14.0,43.0,1264.25,590.4375,154.8847129318965,,,,1336.7400639922419,7.22402480828583,948,1477.2173611039814,0.19906932778824735,1026.6930223831087,0.060851034708187375,1098.9898062392822,-0.03672292290533303,1423.5000000000002,3.5000000000000284
202101110230,1427.0,9459.0,0.0,4788.0,1427.0,4671.0,50.0,-14.0,43.0,1331.75,603.2708333333334,154.46657330639562,,,,1396.9133546640805,7.262628600974241,949,1477.7410541720496,0.19903236636890553,1028.8669474503472,0.060303244114376826,1098.0864289176268,-0.03706656248337069,1423.5000000000002,-3.5000000000000284
202101110245,1420.0,9459.0,0.0,4788.0,1420.0,4671.0,50.0,-14.0,43.0,1379.25,615.9375,154.05055609953274,,,,1412.3044515546935,7.257707677160043,950,1478.2650362154304,0.1989944262782752,1031.0448755197883,0.05975639502820058,1097.1860859898786,-0.03740906897497413,1415.5000000000002,-41.499999999999936
202101110300,1374.0,9459.0,0.0,4788.0,1374.0,4671.0,50.0,-14.0,43.0,1398.5,628.1354166666666,153.6465879267828,,,,1386.768150518231,7.224753405767971,951,1478.7893047113134,0.19895550878493248,1033.2267818589962,0.059210497144805176,1096.288848524692,-0.03775042081843202,1415.5000000000002,41.499999999999936
202101110315,1457.0,9459.0,0.0,4788.0,1457.0,4671.0,50.0,-14.0,43.0,1419.5,641.2083333333334,153.22179593625845,,,,1433.589383506077,7.283448228756631,952,1479.313857141184,0.19891561516112827,1035.412641693956,0.05866556002663426,1095.394787555203,-0.0380905963813841,1550.5000000000002,-39.49999999999992
202101110330,1511.0,9459.0,0.0,4788.0,1511.0,4671.0,50.0,-14.0,43.0,1440.5,654.6979166666666,152.78351541534562,,,,1485.1964611686924,7.31986492980897,953,1479.8386909908234,0.1988747466827621,1037.6024302095561,0.058121593104437964,1094.5039740765264,-0.03842957396262686,1550.5000000000002,39.49999999999992
202101110345,1590.0,9459.0,0.0,4788.0,1590.0,4671.0,50.0,-14.0,43.0,1483.0,668.9479166666666,152.32525310123583,,,,1555.065487056231,7.370860166536716,954,1480.3638037503113,0.1988329046293552,1039.7961225500726,0.0575786056782819,1093.6164790432692,-0.038767331793960684,1701.0000000000005,-22.000000000000018
