DATE,PW,CAPA,SOLAR_PW,SOLAR_CAPA,WIND_PW,WIND_CAPA,TEMP_MAX,TEMP_MIN,RADIATION
202102132030,2578.0,9459.0,0.0,4788.0,2578.0,4671.0,16.0,-78.0,125.0
202102132045,2542.0,9459.0,0.0,4788.0,2542.0,4671.0,16.0,-78.0,125.0
202102132100,2627.0,9459.0,0.0,4788.0,2627.0,4671.0,16.0,-78.0,125.0
202102132115,2688.0,9459.0,0.0,4788.0,2688.0,4671.0,16.0,-78.0,125.0
202102132130,2667.0,9459.0,0.0,4788.0,2667.0,4671.0,16.0,-78.0,125.0
202102132145,2749.0,9459.0,0.0,4788.0,2749.0,4671.0,16.0,-78.0,125.0
202102132200,2816.0,9459.0,0.0,4788.0,2816.0,4671.0,16.0,-78.0,125.0
202102132215,2873.0,9459.0,0.0,4788.0,2873.0,4671.0,16.0,-78.0,125.0
202102132230,2882.0,9459.0,0.0,4788.0,2882.0,4671.0,16.0,-78.0,125.0
202102132245,2888.0,9459.0,0.0,4788.0,2888.0,4671.0,16.0,-78.0,125.0
202102132300,2886.0,9459.0,0.0,4788.0,2886.0,4671.0,16.0,-78.0,125.0
202102132315,2862.0,9459.0,0.0,4788.0,2862.0,4671.0,16.0,-78.0,125.0
202102132330,2861.0,9459.0,0.0,4788.0,2861.0,4671.0,16.0,-78.0,125.0
202102132345,2778.0,9459.0,0.0,4788.0,2778.0,4671.0,16.0,-78.0,125.0
202102140000,2683.0,9459.0,0.0,4788.0,2683.0,4671.0,56.0,-59.0,129.0
202102140015,2547.0,9459.0,0.0,4788.0,2547.0,4671.0,56.0,-59.0,129.0
202102140030,2360.0,9459.0,0.0,4788.0,2360.0,4671.0,56.0,-59.0,129.0
202102140045,2215.0,9459.0,0.0,4788.0,2215.0,4671.0,56.0,-59.0,129.0
202102140100,2232.0,9459.0,0.0,4788.0,2232.0,4671.0,56.0,-59.0,129.0
202102140115,2239.0,9459.0,0.0,4788.0,2239.0,4671.0,56.0,-59.0,129.0
202102140130,2197.0,9459.0,0.0,4788.0,2197.0,4671.0,56.0,-59.0,129.0
202102140145,2194.0,9459.0,0.0,4788.0,2194.0,4671.0,56.0,-59.0,129.0
202102140200,2207.0,9459.0,0.0,4788.0,2207.0,4671.0,56.0,-59.0,129.0
202102140215,2224.0,9459.0,0.0,4788.0,2224.0,4671.0,56.0,-59.0,129.0
202102140230,2246.0,9459.0,0.0,4788.0,2246.0,4671.0,56.0,-59.0,129.0
202102140245,2254.0,9459.0,0.0,4788.0,2254.0,4671.0,56.0,-59.0,129.0
202102140300,2233.0,9459.0,0.0,4788.0,2233.0,4671.0,56.0,-59.0,129.0
202102140315,2291.0,9459.0,0.0,4788.0,2291.0,4671.0,56.0,-59.0,129.0
202102140330,2313.0,9459.0,0.0,4788.0,2313.0,4671.0,56.0,-59.0,129.0
202102140345,2242.0,9459.0,0.0,4788.0,2242.0,4671.0,56.0,-59.0,129.0
202102140400,2200.0,9459.0,0.0,4788.0,2200.0,4671.0,56.0,-59.0,129.0
202102140415,2286.0,9459.0,0.0,4788.0,2286.0,4671.0,56.0,-59.0,129.0
202102140430,2376.0,9459.0,0.0,4788.0,2376.0,4671.0,56.0,-59.0,129.0
202102140445,2396.0,9459.0,0.0,4788.0,2396.0,4671.0,56.0,-59.0,129.0
202102140500,2407.0,9459.0,0.0,4788.0,2407.0,4671.0,56.0,-59.0,129.0
202102140515,2453.0,9459.0,0.0,4788.0,2453.0,4671.0,56.0,-59.0,129.0
202102140530,2398.0,9459.0,0.0,4788.0,2398.0,4671.0,56.0,-59.0,129.0
202102140545,2270.0,9459.0,0.0,4788.0,2270.0,4671.0,56.0,-59.0,129.0
202102140600,2196.0,9459.0,0.0,4788.0,2196.0,4671.0,56.0,-59.0,129.0
202102140615,2176.0,9459.0,0.0,4788.0,2176.0,4671.0,56.0,-59.0,129.0
202102140630,2313.0,9459.0,0.0,4788.0,2313.0,4671.0,56.0,-59.0,129.0
202102140645,2479.0,9459.0,0.0,4788.0,2479.0,4671.0,56.0,-59.0,129.0
202102140700,2581.0,9459.0,0.0,4788.0,2581.0,4671.0,56.0,-59.0,129.0
202102140715,2622.0,9459.0,0.0,4788.0,2622.0,4671.0,56.0,-59.0,129.0
202102140730,2545.0,9459.0,0.0,4788.0,2545.0,4671.0,56.0,-59.0,129.0
202102140745,2521.0,9459.0,2.0,4788.0,2519.0,4671.0,56.0,-59.0,129.0
202102140800,2614.0,9459.0,32.0,4788.0,2582.0,4671.0,56.0,-59.0,129.0
202102140815,2683.0,9459.0,85.0,4788.0,2598.0,4671.0,56.0,-59.0,129.0
202102140830,2781.0,9459.0,160.0,4788.0,2621.0,4671.0,56.0,-59.0,129.0
202102140845,2899.0,9459.0,274.0,4788.0,2625.0,4671.0,56.0,-59.0,129.0
202102140900,3005.0,9459.0,398.0,4788.0,2607.0,4671.0,56.0,-59.0,129.0
202102140915,3138.0,9459.0,523.0,4788.0,2615.0,4671.0,56.0,-59.0,129.0
202102140930,3224.0,9459.0,682.0,4788.0,2542.0,4671.0,56.0,-59.0,129.0
202102140945,3406.0,9459.0,847.0,4788.0,2559.0,4671.0,56.0,-59.0,129.0
202102141000,3637.0,9459.0,1015.0,4788.0,2622.0,4671.0,56.0,-59.0,129.0
202102141015,3772.0,9459.0,1140.0,4788.0,2632.0,4671.0,56.0,-59.0,129.0
202102141030,3879.0,9459.0,1239.0,4788.0,2640.0,4671.0,56.0,-59.0,129.0
202102141045,3975.0,9459.0,1313.0,4788.0,2662.0,4671.0,56.0,-59.0,129.0
202102141100,4109.0,9459.0,1459.0,4788.0,2650.0,4671.0,56.0,-59.0,129.0
202102141115,4310.0,9459.0,1611.0,4788.0,2699.0,4671.0,56.0,-59.0,129.0
202102141130,4511.0,9459.0,1710.0,4788.0,2801.0,4671.0,56.0,-59.0,129.0
202102141145,4568.0,9459.0,1775.0,4788.0,2793.0,4671.0,56.0,-59.0,129.0
202102141200,4527.0,9459.0,1816.0,4788.0,2711.0,4671.0,56.0,-59.0,129.0
202102141215,4460.0,9459.0,1820.0,4788.0,2640.0,4671.0,56.0,-59.0,129.0
202102141230,4546.0,9459.0,1818.0,4788.0,2728.0,4671.0,56.0,-59.0,129.0
202102141245,4486.0,9459.0,1738.0,4788.0,2748.0,4671.0,56.0,-59.0,129.0
202102141300,4509.0,9459.0,1659.0,4788.0,2850.0,4671.0,56.0,-59.0,129.0
202102141315,4466.0,9459.0,1577.0,4788.0,2889.0,4671.0,56.0,-59.0,129.0
202102141330,4457.0,9459.0,1539.0,4788.0,2918.0,4671.0,56.0,-59.0,129.0
202102141345,4392.0,9459.0,1467.0,4788.0,2925.0,4671.0,56.0,-59.0,129.0
202102141400,4277.0,9459.0,1381.0,4788.0,2896.0,4671.0,56.0,-59.0,129.0
202102141415,4196.0,9459.0,1350.0,4788.0,2846.0,4671.0,56.0,-59.0,129.0
202102141430,4015.0,9459.0,1214.0,4788.0,2801.0,4671.0,56.0,-59.0,129.0
202102141445,3894.0,9459.0,1070.0,4788.0,2824.0,4671.0,56.0,-59.0,129.0
202102141500,3840.0,9459.0,992.0,4788.0,2848.0,4671.0,56.0,-59.0,129.0
202102141515,3805.0,9459.0,915.0,4788.0,2890.0,4671.0,56.0,-59.0,129.0
202102141530,3699.0,9459.0,820.0,4788.0,2879.0,4671.0,56.0,-59.0,129.0
202102141545,3657.0,9459.0,691.0,4788.0,2966.0,4671.0,56.0,-59.0,129.0
202102141600,3624.0,9459.0,545.0,4788.0,3079.0,4671.0,56.0,-59.0,129.0
202102141615,3544.0,9459.0,400.0,4788.0,3144.0,4671.0,56.0,-59.0,129.0
202102141630,3423.0,9459.0,274.0,4788.0,3149.0,4671.0,56.0,-59.0,129.0
202102141645,3394.0,9459.0,197.0,4788.0,3197.0,4671.0,56.0,-59.0,129.0
202102141700,3346.0,9459.0,115.0,4788.0,3231.0,4671.0,56.0,-59.0,129.0
202102141715,3226.0,9459.0,56.0,4788.0,3170.0,4671.0,56.0,-59.0,129.0
202102141730,3112.0,9459.0,19.0,4788.0,3093.0,4671.0,56.0,-59.0,129.0
202102141745,3134.0,9459.0,2.0,4788.0,3132.0,4671.0,56.0,-59.0,129.0
202102141800,3129.0,9459.0,0.0,4788.0,3129.0,4671.0,56.0,-59.0,129.0
202102141815,3121.0,9459.0,0.0,4788.0,3121.0,4671.0,56.0,-59.0,129.0
202102141830,3164.0,9459.0,0.0,4788.0,3164.0,4671.0,56.0,-59.0,129.0
202102141845,3213.0,9459.0,0.0,4788.0,3213.0,4671.0,56.0,-59.0,129.0
202102141900,3296.0,9459.0,0.0,4788.0,3296.0,4671.0,56.0,-59.0,129.0
202102141915,3365.0,9459.0,0.0,4788.0,3365.0,4671.0,56.0,-59.0,129.0
202102141930,3425.0,9459.0,0.0,4788.0,3425.0,4671.0,56.0,-59.0,129.0
202102141945,3461.0,9459.0,0.0,4788.0,3461.0,4671.0,56.0,-59.0,129.0
202102142000,3530.0,9459.0,0.0,4788.0,3530.0,4671.0,56.0,-59.0,129.0
202102142015,3536.0,9459.0,0.0,4788.0,3536.0,4671.0,56.0,-59.0,129.0
202102142030,3524.0,9459.0,0.0,4788.0,3524.0,4671.0,56.0,-59.0,129.0
202102142045,3459.0,9459.0,0.0,4788.0,3459.0,4671.0,56.0,-59.0,129.0
202102142100,3440.0,9459.0,0.0,4788.0,3440.0,4671.0,56.0,-59.0,129.0
202102142115,3557.0,9459.0,0.0,4788.0,3557.0,4671.0,56.0,-59.0,129.0
202102142130,3574.0,9459.0,0.0,4788.0,3574.0,4671.0,56.0,-59.0,129.0
202102142145,3519.0,9459.0,0.0,4788.0,3519.0,4671.0,56.0,-59.0,129.0
202102142200,3459.0,9459.0,0.0,4788.0,3459.0,4671.0,56.0,-59.0,129.0
202102142215,3460.0,9459.0,0.0,4788.0,3460.0,4671.0,56.0,-59.0,129.0
202102142230,3471.0,9459.0,0.0,4788.0,3471.0,4671.0,56.0,-59.0,129.0
202102142245,3455.0,9459.0,0.0,4788.0,3455.0,4671.0,56.0,-59.0,129.0
202102142300,3211.0,9459.0,0.0,4788.0,3211.0,4671.0,56.0,-59.0,129.0
202102142315,3277.0,9459.0,0.0,4788.0,3277.0,4671.0,56.0,-59.0,129.0
202102142330,3346.0,9459.0,0.0,4788.0,3346.0,4671.0,56.0,-59.0,129.0
202102142345,3283.0,9459.0,0.0,4788.0,3283.0,4671.0,56.0,-59.0,129.0
202102150000,3276.0,9459.0,0.0,4788.0,3276.0,4671.0,56.0,21.0,105.0
202102150015,3342.0,9459.0,0.0,4788.0,3342.0,4671.0,56.0,21.0,105.0
202102150030,3361.0,9459.0,0.0,4788.0,3361.0,4671.0,56.0,21.0,105.0
202102150045,3352.0,9459.0,0.0,4788.0,3352.0,4671.0,56.0,21.0,105.0
202102150100,3357.0,9459.0,0.0,4788.0,3357.0,4671.0,56.0,21.0,105.0
202102150115,3324.0,9459.0,0.0,4788.0,3324.0,4671.0,56.0,21.0,105.0
202102150130,3320.0,9459.0,0.0,4788.0,3320.0,4671.0,56.0,21.0,105.0
202102150145,3351.0,9459.0,0.0,4788.0,3351.0,4671.0,56.0,21.0,105.0
202102150200,3334.0,9459.0,0.0,4788.0,3334.0,4671.0,56.0,21.0,105.0
202102150215,3283.0,9459.0,0.0,4788.0,3283.0,4671.0,56.0,21.0,105.0
202102150230,3203.0,9459.0,0.0,4788.0,3203.0,4671.0,56.0,21.0,105.0
202102150245,3190.0,9459.0,0.0,4788.0,3190.0,4671.0,56.0,21.0,105.0
202102150300,3259.0,9459.0,0.0,4788.0,3259.0,4671.0,56.0,21.0,105.0
202102150315,3317.0,9459.0,0.0,4788.0,3317.0,4671.0,56.0,21.0,105.0
202102150330,3374.0,9459.0,0.0,4788.0,3374.0,4671.0,56.0,21.0,105.0
202102150345,3378.0,9459.0,0.0,4788.0,3378.0,4671.0,56.0,21.0,105.0
202102150400,3363.0,9459.0,0.0,4788.0,3363.0,4671.0,56.0,21.0,105.0
202102150415,3301.0,9459.0,0.0,4788.0,3301.0,4671.0,56.0,21.0,105.0
202102150430,3296.0,9459.0,0.0,4788.0,3296.0,4671.0,56.0,21.0,105.0
202102150445,3274.0,9459.0,0.0,4788.0,3274.0,4671.0,56.0,21.0,105.0
202102150500,3301.0,9459.0,0.0,4788.0,3301.0,4671.0,56.0,21.0,105.0
202102150515,3268.0,9459.0,0.0,4788.0,3268.0,4671.0,56.0,21.0,105.0
202102150530,3341.0,9459.0,0.0,4788.0,3341.0,4671.0,56.0,21.0,105.0
202102150545,3434.0,9459.0,0.0,4788.0,3434.0,4671.0,56.0,21.0,105.0
202102150600,3444.0,9459.0,0.0,4788.0,3444.0,4671.0,56.0,21.0,105.0
202102150615,3393.0,9459.0,0.0,4788.0,3393.0,4671.0,56.0,21.0,105.0
202102150630,3398.0,9459.0,0.0,4788.0,3398.0,4671.0,56.0,21.0,105.0
202102150645,3394.0,9459.0,0.0,4788.0,3394.0,4671.0,56.0,21.0,105.0
202102150700,3423.0,9459.0,0.0,4788.0,3423.0,4671.0,56.0,21.0,105.0
202102150715,3458.0,9459.0,0.0,4788.0,3458.0,4671.0,56.0,21.0,105.0
202102150730,3437.0,9459.0,0.0,4788.0,3437.0,4671.0,56.0,21.0,105.0
202102150745,3425.0,9459.0,0.0,4788.0,3425.0,4671.0,56.0,21.0,105.0
202102150800,3382.0,9459.0,0.0,4788.0,3382.0,4671.0,56.0,21.0,105.0
202102150815,3219.0,9459.0,5.0,4788.0,3214.0,4671.0,56.0,21.0,105.0
202102150830,3223.0,9459.0,21.0,4788.0,3202.0,4671.0,56.0,21.0,105.0
202102150845,3231.0,9459.0,42.0,4788.0,3189.0,4671.0,56.0,21.0,105.0
202102150900,3261.0,9459.0,73.0,4788.0,3188.0,4671.0,56.0,21.0,105.0
202102150915,3304.0,9459.0,108.0,4788.0,3196.0,4671.0,56.0,21.0,105.0
202102150930,3401.0,9459.0,133.0,4788.0,3268.0,4671.0,56.0,21.0,105.0
202102150945,3474.0,9459.0,144.0,4788.0,3330.0,4671.0,56.0,21.0,105.0
202102151000,3513.0,9459.0,157.0,4788.0,3356.0,4671.0,56.0,21.0,105.0
202102151015,3501.0,9459.0,178.0,4788.0,3323.0,4671.0,56.0,21.0,105.0
202102151030,3476.0,9459.0,178.0,4788.0,3298.0,4671.0,56.0,21.0,105.0
202102151045,3509.0,9459.0,201.0,4788.0,3308.0,4671.0,56.0,21.0,105.0
202102151100,3595.0,9459.0,258.0,4788.0,3337.0,4671.0,56.0,21.0,105.0
202102151115,3671.0,9459.0,336.0,4788.0,3335.0,4671.0,56.0,21.0,105.0
202102151130,3747.0,9459.0,417.0,4788.0,3330.0,4671.0,56.0,21.0,105.0
202102151145,3736.0,9459.0,421.0,4788.0,3315.0,4671.0,56.0,21.0,105.0
202102151200,3830.0,9459.0,475.0,4788.0,3355.0,4671.0,56.0,21.0,105.0
202102151215,3820.0,9459.0,517.0,4788.0,3303.0,4671.0,56.0,21.0,105.0
202102151230,3797.0,9459.0,505.0,4788.0,3292.0,4671.0,56.0,21.0,105.0
202102151245,3784.0,9459.0,501.0,4788.0,3283.0,4671.0,56.0,21.0,105.0
202102151300,3855.0,9459.0,534.0,4788.0,3321.0,4671.0,56.0,21.0,105.0
202102151315,3894.0,9459.0,524.0,4788.0,3370.0,4671.0,56.0,21.0,105.0
202102151330,3795.0,9459.0,467.0,4788.0,3328.0,4671.0,56.0,21.0,105.0
202102151345,3743.0,9459.0,431.0,4788.0,3312.0,4671.0,56.0,21.0,105.0
202102151400,3662.0,9459.0,410.0,4788.0,3252.0,4671.0,56.0,21.0,105.0
202102151415,3544.0,9459.0,366.0,4788.0,3178.0,4671.0,56.0,21.0,105.0
202102151430,3420.0,9459.0,330.0,4788.0,3090.0,4671.0,56.0,21.0,105.0
202102151445,3379.0,9459.0,298.0,4788.0,3081.0,4671.0,56.0,21.0,105.0
202102151500,3338.0,9459.0,271.0,4788.0,3067.0,4671.0,56.0,21.0,105.0
202102151515,3302.0,9459.0,255.0,4788.0,3047.0,4671.0,56.0,21.0,105.0
202102151530,3188.0,9459.0,216.0,4788.0,2972.0,4671.0,56.0,21.0,105.0
202102151545,3187.0,9459.0,169.0,4788.0,3018.0,4671.0,56.0,21.0,105.0
202102151600,3233.0,9459.0,134.0,4788.0,3099.0,4671.0,56.0,21.0,105.0
202102151615,3228.0,9459.0,117.0,4788.0,3111.0,4671.0,56.0,21.0,105.0
202102151630,3158.0,9459.0,93.0,4788.0,3065.0,4671.0,56.0,21.0,105.0
202102151645,3034.0,9459.0,74.0,4788.0,2960.0,4671.0,56.0,21.0,105.0
202102151700,2831.0,9459.0,60.0,4788.0,2771.0,4671.0,56.0,21.0,105.0
202102151715,2575.0,9459.0,36.0,4788.0,2539.0,4671.0,56.0,21.0,105.0
202102151730,2438.0,9459.0,15.0,4788.0,2423.0,4671.0,56.0,21.0,105.0
202102151745,2471.0,9459.0,3.0,4788.0,2468.0,4671.0,56.0,21.0,105.0
202102151800,2465.0,9459.0,2.0,4788.0,2463.0,4671.0,56.0,21.0,105.0
202102151815,2420.0,9459.0,0.0,4788.0,2420.0,4671.0,56.0,21.0,105.0
202102151830,2327.0,9459.0,0.0,4788.0,2327.0,4671.0,56.0,21.0,105.0
202102151845,2192.0,9459.0,0.0,4788.0,2192.0,4671.0,56.0,21.0,105.0
202102151900,2052.0,9459.0,0.0,4788.0,2052.0,4671.0,56.0,21.0,105.0
202102151915,1991.0,9459.0,0.0,4788.0,1991.0,4671.0,56.0,21.0,105.0
202102151930,2042.0,9459.0,0.0,4788.0,2042.0,4671.0,56.0,21.0,105.0
202102151945,1982.0,9459.0,0.0,4788.0,1982.0,4671.0,56.0,21.0,105.0
202102152000,1872.0,9459.0,0.0,4788.0,1872.0,4671.0,56.0,21.0,105.0
202102152015,1623.0,9459.0,0.0,4788.0,1623.0,4671.0,56.0,21.0,105.0
202102152030,1618.0,9459.0,0.0,4788.0,1618.0,4671.0,56.0,21.0,105.0
202102152045,1602.0,9459.0,0.0,4788.0,1602.0,4671.0,56.0,21.0,105.0
202102152100,1572.0,9459.0,0.0,4788.0,1572.0,4671.0,56.0,21.0,105.0
202102152115,1384.0,9459.0,0.0,4788.0,1384.0,4671.0,56.0,21.0,105.0
202102152130,1275.0,9459.0,0.0,4788.0,1275.0,4671.0,56.0,21.0,105.0
202102152145,1175.0,9459.0,0.0,4788.0,1175.0,4671.0,56.0,21.0,105.0
202102152200,1123.0,9459.0,0.0,4788.0,1123.0,4671.0,56.0,21.0,105.0
202102152215,1100.0,9459.0,0.0,4788.0,1100.0,4671.0,56.0,21.0,105.0
202102152230,1176.0,9459.0,0.0,4788.0,1176.0,4671.0,56.0,21.0,105.0
202102152245,1377.0,9459.0,0.0,4788.0,1377.0,4671.0,56.0,21.0,105.0
202102152300,1474.0,9459.0,0.0,4788.0,1474.0,4671.0,56.0,21.0,105.0
202102152315,1641.0,9459.0,0.0,4788.0,1641.0,4671.0,56.0,21.0,105.0
202102152330,1907.0,9459.0,0.0,4788.0,1907.0,4671.0,56.0,21.0,105.0
202102152345,1973.0,9459.0,0.0,4788.0,1973.0,4671.0,56.0,21.0,105.0
202102160000,2020.0,9459.0,0.0,4788.0,2020.0,4671.0,140.0,56.0,39.0
202102160015,2082.0,9459.0,0.0,4788.0,2082.0,4671.0,140.0,56.0,39.0
202102160030,2059.0,9459.0,0.0,4788.0,2059.0,4671.0,140.0,56.0,39.0
202102160045,2037.0,9459.0,0.0,4788.0,2037.0,4671.0,140.0,56.0,39.0
202102160100,2167.0,9459.0,0.0,4788.0,2167.0,4671.0,140.0,56.0,39.0
202102160115,2177.0,9459.0,0.0,4788.0,2177.0,4671.0,140.0,56.0,39.0
202102160130,2039.0,9459.0,0.0,4788.0,2039.0,4671.0,140.0,56.0,39.0
202102160145,1632.0,9459.0,0.0,4788.0,1632.0,4671.0,140.0,56.0,39.0
202102160200,1748.0,9459.0,0.0,4788.0,1748.0,4671.0,140.0,56.0,39.0
202102160215,2318.0,9459.0,0.0,4788.0,2318.0,4671.0,140.0,56.0,39.0
202102160230,2270.0,9459.0,0.0,4788.0,2270.0,4671.0,140.0,56.0,39.0
202102160245,2423.0,9459.0,0.0,4788.0,2423.0,4671.0,140.0,56.0,39.0
202102160300,2472.0,9459.0,0.0,4788.0,2472.0,4671.0,140.0,56.0,39.0
202102160315,2548.0,9459.0,0.0,4788.0,2548.0,4671.0,140.0,56.0,39.0
202102160330,2647.0,9459.0,0.0,4788.0,2647.0,4671.0,140.0,56.0,39.0
202102160345,2594.0,9459.0,0.0,4788.0,2594.0,4671.0,140.0,56.0,39.0
202102160400,2501.0,9459.0,0.0,4788.0,2501.0,4671.0,140.0,56.0,39.0
202102160415,2512.0,9459.0,0.0,4788.0,2512.0,4671.0,140.0,56.0,39.0
202102160430,2545.0,9459.0,0.0,4788.0,2545.0,4671.0,140.0,56.0,39.0
202102160445,2554.0,9459.0,0.0,4788.0,2554.0,4671.0,140.0,56.0,39.0
202102160500,2579.0,9459.0,0.0,4788.0,2579.0,4671.0,140.0,56.0,39.0
202102160515,2524.0,9459.0,0.0,4788.0,2524.0,4671.0,140.0,56.0,39.0
202102160530,2509.0,9459.0,0.0,4788.0,2509.0,4671.0,140.0,56.0,39.0
202102160545,2454.0,9459.0,0.0,4788.0,2454.0,4671.0,140.0,56.0,39.0
202102160600,2561.0,9459.0,0.0,4788.0,2561.0,4671.0,140.0,56.0,39.0
202102160615,2727.0,9459.0,0.0,4788.0,2727.0,4671.0,140.0,56.0,39.0
202102160630,2847.0,9459.0,0.0,4788.0,2847.0,4671.0,140.0,56.0,39.0
202102160645,2862.0,9459.0,0.0,4788.0,2862.0,4671.0,140.0,56.0,39.0
202102160700,2896.0,9459.0,0.0,4788.0,2896.0,4671.0,140.0,56.0,39.0
202102160715,2920.0,9459.0,0.0,4788.0,2920.0,4671.0,140.0,56.0,39.0
202102160730,3024.0,9459.0,0.0,4788.0,3024.0,4671.0,140.0,56.0,39.0
202102160745,3103.0,9459.0,1.0,4788.0,3102.0,4671.0,140.0,56.0,39.0
202102160800,3089.0,9459.0,26.0,4788.0,3063.0,4671.0,140.0,56.0,39.0
202102160815,3121.0,9459.0,99.0,4788.0,3022.0,4671.0,140.0,56.0,39.0
202102160830,3305.0,9459.0,200.0,4788.0,3105.0,4671.0,140.0,56.0,39.0
202102160845,3404.0,9459.0,296.0,4788.0,3108.0,4671.0,140.0,56.0,39.0
202102160900,3535.0,9459.0,422.0,4788.0,3113.0,4671.0,140.0,56.0,39.0
202102160915,3713.0,9459.0,552.0,4788.0,3161.0,4671.0,140.0,56.0,39.0
202102160930,3897.0,9459.0,671.0,4788.0,3226.0,4671.0,140.0,56.0,39.0
202102160945,3977.0,9459.0,791.0,4788.0,3186.0,4671.0,140.0,56.0,39.0
202102161000,4153.0,9459.0,964.0,4788.0,3189.0,4671.0,140.0,56.0,39.0
202102161015,4413.0,9459.0,1212.0,4788.0,3201.0,4671.0,140.0,56.0,39.0
202102161030,4640.0,9459.0,1456.0,4788.0,3184.0,4671.0,140.0,56.0,39.0
202102161045,4760.0,9459.0,1573.0,4788.0,3187.0,4671.0,140.0,56.0,39.0
202102161100,4799.0,9459.0,1644.0,4788.0,3155.0,4671.0,140.0,56.0,39.0
202102161115,4806.0,9459.0,1646.0,4788.0,3160.0,4671.0,140.0,56.0,39.0
202102161130,4835.0,9459.0,1687.0,4788.0,3148.0,4671.0,140.0,56.0,39.0
202102161145,4905.0,9459.0,1752.0,4788.0,3153.0,4671.0,140.0,56.0,39.0
202102161200,4981.0,9459.0,1849.0,4788.0,3132.0,4671.0,140.0,56.0,39.0
202102161215,4952.0,9459.0,1891.0,4788.0,3061.0,4671.0,140.0,56.0,39.0
202102161230,4829.0,9459.0,1791.0,4788.0,3038.0,4671.0,140.0,56.0,39.0
202102161245,4815.0,9459.0,1791.0,4788.0,3024.0,4671.0,140.0,56.0,39.0
202102161300,4593.0,9459.0,1608.0,4788.0,2985.0,4671.0,140.0,56.0,39.0
202102161315,4310.0,9459.0,1393.0,4788.0,2917.0,4671.0,140.0,56.0,39.0
202102161330,4149.0,9459.0,1272.0,4788.0,2877.0,4671.0,140.0,56.0,39.0
202102161345,4125.0,9459.0,1220.0,4788.0,2905.0,4671.0,140.0,56.0,39.0
202102161400,4025.0,9459.0,1152.0,4788.0,2873.0,4671.0,140.0,56.0,39.0
202102161415,3894.0,9459.0,1034.0,4788.0,2860.0,4671.0,140.0,56.0,39.0
202102161430,3765.0,9459.0,857.0,4788.0,2908.0,4671.0,140.0,56.0,39.0
202102161445,3753.0,9459.0,734.0,4788.0,3019.0,4671.0,140.0,56.0,39.0
202102161500,3787.0,9459.0,703.0,4788.0,3084.0,4671.0,140.0,56.0,39.0
202102161515,3747.0,9459.0,680.0,4788.0,3067.0,4671.0,140.0,56.0,39.0
202102161530,3605.0,9459.0,663.0,4788.0,2942.0,4671.0,140.0,56.0,39.0
202102161545,3640.0,9459.0,648.0,4788.0,2992.0,4671.0,140.0,56.0,39.0
202102161600,3467.0,9459.0,597.0,4788.0,2870.0,4671.0,140.0,56.0,39.0
202102161615,3241.0,9459.0,502.0,4788.0,2739.0,4671.0,140.0,56.0,39.0
202102161630,3257.0,9459.0,422.0,4788.0,2835.0,4671.0,140.0,56.0,39.0
202102161645,3284.0,9459.0,298.0,4788.0,2986.0,4671.0,140.0,56.0,39.0
202102161700,3389.0,9459.0,169.0,4788.0,3220.0,4671.0,140.0,56.0,39.0
202102161715,3376.0,9459.0,77.0,4788.0,3299.0,4671.0,140.0,56.0,39.0
202102161730,3367.0,9459.0,23.0,4788.0,3344.0,4671.0,140.0,56.0,39.0
202102161745,3400.0,9459.0,2.0,4788.0,3398.0,4671.0,140.0,56.0,39.0
202102161800,3418.0,9459.0,0.0,4788.0,3418.0,4671.0,140.0,56.0,39.0
202102161815,3353.0,9459.0,0.0,4788.0,3353.0,4671.0,140.0,56.0,39.0
202102161830,3108.0,9459.0,0.0,4788.0,3108.0,4671.0,140.0,56.0,39.0
202102161845,2775.0,9459.0,0.0,4788.0,2775.0,4671.0,140.0,56.0,39.0
202102161900,3074.0,9459.0,0.0,4788.0,3074.0,4671.0,140.0,56.0,39.0
202102161915,3242.0,9459.0,0.0,4788.0,3242.0,4671.0,140.0,56.0,39.0
202102161930,3141.0,9459.0,0.0,4788.0,3141.0,4671.0,140.0,56.0,39.0
202102161945,3223.0,9459.0,0.0,4788.0,3223.0,4671.0,140.0,56.0,39.0
202102162000,3187.0,9459.0,0.0,4788.0,3187.0,4671.0,140.0,56.0,39.0
202102162015,3195.0,9459.0,0.0,4788.0,3195.0,4671.0,140.0,56.0,39.0
202102162030,3212.0,9459.0,0.0,4788.0,3212.0,4671.0,140.0,56.0,39.0
202102162045,3138.0,9459.0,0.0,4788.0,3138.0,4671.0,140.0,56.0,39.0
202102162100,3144.0,9459.0,0.0,4788.0,3144.0,4671.0,140.0,56.0,39.0
202102162115,3100.0,9459.0,0.0,4788.0,3100.0,4671.0,140.0,56.0,39.0
202102162130,3077.0,9459.0,0.0,4788.0,3077.0,4671.0,140.0,56.0,39.0
202102162145,3092.0,9459.0,0.0,4788.0,3092.0,4671.0,140.0,56.0,39.0
202102162200,3181.0,9459.0,0.0,4788.0,3181.0,4671.0,140.0,56.0,39.0
202102162215,3284.0,9459.0,0.0,4788.0,3284.0,4671.0,140.0,56.0,39.0
202102162230,3319.0,9459.0,0.0,4788.0,3319.0,4671.0,140.0,56.0,39.0
202102162245,3295.0,9459.0,0.0,4788.0,3295.0,4671.0,140.0,56.0,39.0
202102162300,3220.0,9459.0,0.0,4788.0,3220.0,4671.0,140.0,56.0,39.0
